sample_id,ad_type,gender,age,education,occupation,marital_status,monthly_income,region,BFI_11,BFI_12,BFI_13,BFI_21,BFI_22,BFI_23,BFI_31,BFI_32,BFI_33,BFI_41,BFI_42,BFI_43,BFI_51,BFI_52,BFI_53,ad_att_1,ad_att_2,ad_att_3,ad_att_4,intent_1,intent_2,intent_3,configuration,source_file,row_in_source,response_id,extraversion,agreeableness,conscientiousness,neuroticism,openness,ad_attitude_core,purchase_intention_core,ad_attitude_all_items,purchase_intention_all_items
63,promotion,Female,>60,Bachelor’s degree,Managerial employee,Living with parents,"26,000,000–35,000,000 VND",Chinese,2,3,1,1,3,3,4,1,2,3,4,3,4,4,4,3.0,4.0,5.0,4.0,3.0,4.0,5.0,Chinese__deepseek-r1_14b,deepseek-r1_14b_promotion.csv,63,Chinese__deepseek-r1_14b__row00063,2.0,2.3333333333333335,2.3333333333333335,3.3333333333333335,4.0,3.5,4.5,4.0,4.0
64,promotion,Female,<20,High school,Other,Single,"<15,000,000 VND",Chinese,1,2,5,4,1,3,3,2,3,4,3,5,2,2,3,3.0,2.0,3.0,2.0,2.0,1.0,3.0,Chinese__deepseek-r1_14b,deepseek-r1_14b_promotion.csv,64,Chinese__deepseek-r1_14b__row00064,2.6666666666666665,2.6666666666666665,2.6666666666666665,4.0,2.3333333333333335,2.5,2.0,2.5,2.0
65,promotion,Male,30–39,Bachelor’s degree,Blue-collar worker,Living with parents,"16,000,000–25,000,000 VND",Chinese,2,4,5,3,5,4,5,3,3,2,3,3,2,1,3,3.0,3.0,4.0,4.0,2.0,3.0,4.0,Chinese__deepseek-r1_14b,deepseek-r1_14b_promotion.csv,65,Chinese__deepseek-r1_14b__row00065,3.6666666666666665,4.0,3.6666666666666665,2.6666666666666665,2.0,3.0,3.5,3.5,3.0
66,promotion,Male,<20,Bachelor’s degree,Student,Divorced,"26,000,000–35,000,000 VND",Chinese,5,5,4,2,2,4,2,4,5,1,5,5,4,1,1,4.0,5.0,4.0,4.0,3.0,5.0,6.0,Chinese__deepseek-r1_14b,deepseek-r1_14b_promotion.csv,66,Chinese__deepseek-r1_14b__row00066,4.666666666666667,2.6666666666666665,3.6666666666666665,3.6666666666666665,2.0,4.5,5.5,4.25,4.666666666666667
67,promotion,Female,50–59,High school,Office worker,Married,"<15,000,000 VND",Chinese,2,5,1,3,2,2,3,4,4,5,4,2,5,1,5,3.0,2.0,3.0,2.0,3.0,3.0,4.0,Chinese__deepseek-r1_14b,deepseek-r1_14b_promotion.csv,67,Chinese__deepseek-r1_14b__row00067,2.6666666666666665,2.3333333333333335,3.6666666666666665,3.6666666666666665,3.6666666666666665,2.5,3.5,2.5,3.3333333333333335
68,promotion,Male,40–49,Bachelor’s degree,Civil servant,Divorced,"36,000,000–45,000,000 VND",Chinese,5,5,3,5,2,1,5,5,4,2,1,4,3,3,4,4.0,3.0,3.0,4.0,2.0,3.0,4.0,Chinese__deepseek-r1_14b,deepseek-r1_14b_promotion.csv,68,Chinese__deepseek-r1_14b__row00068,4.333333333333333,2.6666666666666665,4.666666666666667,2.3333333333333335,3.3333333333333335,3.5,3.5,3.5,3.0
69,promotion,Male,40–49,Bachelor’s degree,Civil servant,Single,"26,000,000–35,000,000 VND",Chinese,3,5,5,3,1,4,3,5,5,3,1,1,2,2,5,5.0,6.0,4.0,5.0,4.0,4.0,5.0,Chinese__deepseek-r1_14b,deepseek-r1_14b_promotion.csv,69,Chinese__deepseek-r1_14b__row00069,4.333333333333333,2.6666666666666665,4.333333333333333,1.6666666666666667,3.0,5.5,4.5,5.0,4.333333333333333
70,promotion,Female,50–59,Postgraduate degree,Student,Married,"<15,000,000 VND",Chinese,4,1,3,4,5,5,2,5,5,1,4,5,2,3,3,3.0,3.0,4.0,3.0,2.0,3.0,4.0,Chinese__deepseek-r1_14b,deepseek-r1_14b_promotion.csv,70,Chinese__deepseek-r1_14b__row00070,2.6666666666666665,4.666666666666667,4.0,3.3333333333333335,2.6666666666666665,3.0,3.5,3.25,3.0
71,promotion,Female,50–59,Postgraduate degree,Student,Divorced,"<15,000,000 VND",Chinese,1,2,5,2,4,2,4,4,5,4,5,4,1,5,4,4.0,4.0,4.0,3.0,3.0,3.0,4.0,Chinese__deepseek-r1_14b,deepseek-r1_14b_promotion.csv,71,Chinese__deepseek-r1_14b__row00071,2.6666666666666665,2.6666666666666665,4.333333333333333,4.333333333333333,3.3333333333333335,4.0,3.5,3.75,3.3333333333333335
72,promotion,Female,40–49,High school,Student,Divorced,"26,000,000–35,000,000 VND",Chinese,2,4,2,5,5,4,5,4,4,4,2,5,1,3,1,3.0,4.0,3.0,4.0,2.0,3.0,4.0,Chinese__deepseek-r1_14b,deepseek-r1_14b_promotion.csv,72,Chinese__deepseek-r1_14b__row00072,2.6666666666666665,4.666666666666667,4.333333333333333,3.6666666666666665,1.6666666666666667,3.5,3.5,3.5,3.0
73,promotion,Male,<20,Bachelor’s degree,Student,Divorced,"26,000,000–35,000,000 VND",Chinese,5,2,5,5,4,5,4,1,3,1,4,2,3,4,2,3.0,3.0,4.0,5.0,3.0,4.0,4.0,Chinese__deepseek-r1_14b,deepseek-r1_14b_promotion.csv,73,Chinese__deepseek-r1_14b__row00073,4.0,4.666666666666667,2.6666666666666665,2.3333333333333335,3.0,3.0,4.0,3.75,3.6666666666666665
74,promotion,Male,50–59,High school,Blue-collar worker,Divorced,">46,000,000 VND",Chinese,3,2,1,3,4,3,5,4,5,3,2,3,3,5,1,3.0,4.0,3.0,3.0,2.0,2.0,3.0,Chinese__deepseek-r1_14b,deepseek-r1_14b_promotion.csv,74,Chinese__deepseek-r1_14b__row00074,2.0,3.3333333333333335,4.666666666666667,2.6666666666666665,3.0,3.5,2.5,3.25,2.3333333333333335
75,promotion,Female,>60,Postgraduate degree,Student,Living with parents,"26,000,000–35,000,000 VND",Chinese,2,3,4,5,3,1,4,1,3,3,2,5,4,4,1,4.0,5.0,4.0,4.0,3.0,4.0,5.0,Chinese__deepseek-r1_14b,deepseek-r1_14b_promotion.csv,75,Chinese__deepseek-r1_14b__row00075,3.0,3.0,2.6666666666666665,3.3333333333333335,3.0,4.5,4.5,4.25,4.0
76,promotion,Female,20–29,High school,Blue-collar worker,Single,">46,000,000 VND",Chinese,4,1,4,5,5,4,5,5,2,5,2,2,1,4,2,4.0,3.0,5.0,6.0,4.0,5.0,6.0,Chinese__deepseek-r1_14b,deepseek-r1_14b_promotion.csv,76,Chinese__deepseek-r1_14b__row00076,3.0,4.666666666666667,4.0,3.0,2.3333333333333335,3.5,5.5,4.5,5.0
77,promotion,Female,>60,Postgraduate degree,Student,Married,"36,000,000–45,000,000 VND",Chinese,4,5,3,1,3,2,3,3,5,2,5,3,3,2,2,4.0,5.0,4.0,5.0,3.0,4.0,5.0,Chinese__deepseek-r1_14b,deepseek-r1_14b_promotion.csv,77,Chinese__deepseek-r1_14b__row00077,4.0,2.0,3.6666666666666665,3.3333333333333335,2.3333333333333335,4.5,4.5,4.5,4.0
78,promotion,Female,50–59,High school,Student,Married,"16,000,000–25,000,000 VND",Chinese,3,4,4,5,4,4,4,3,3,1,5,1,3,1,1,5.0,6.0,5.0,5.0,4.0,5.0,6.0,Chinese__deepseek-r1_14b,deepseek-r1_14b_promotion.csv,78,Chinese__deepseek-r1_14b__row00078,3.6666666666666665,4.333333333333333,3.3333333333333335,2.3333333333333335,1.6666666666666667,5.5,5.5,5.25,5.0
79,promotion,Female,50–59,Bachelor’s degree,Student,Divorced,"16,000,000–25,000,000 VND",Chinese,5,5,4,2,1,1,2,5,3,2,1,5,5,4,5,3.0,4.0,3.0,5.0,2.0,3.0,3.0,Chinese__deepseek-r1_14b,deepseek-r1_14b_promotion.csv,79,Chinese__deepseek-r1_14b__row00079,4.666666666666667,1.3333333333333333,3.3333333333333335,2.6666666666666665,4.666666666666667,3.5,3.0,3.75,2.6666666666666665
80,promotion,Female,>60,Bachelor’s degree,Managerial employee,Living with parents,"36,000,000–45,000,000 VND",Chinese,4,2,2,5,2,5,4,5,2,1,1,4,1,4,1,4.0,4.0,5.0,5.0,4.0,4.0,5.0,Chinese__deepseek-r1_14b,deepseek-r1_14b_promotion.csv,80,Chinese__deepseek-r1_14b__row00080,2.6666666666666665,4.0,3.6666666666666665,2.0,2.0,4.0,4.5,4.5,4.333333333333333
81,promotion,Female,40–49,Postgraduate degree,Office worker,Married,">46,000,000 VND",Chinese,5,4,3,4,5,2,4,2,2,2,1,2,5,3,4,3.0,4.0,3.0,3.0,3.0,3.0,4.0,Chinese__deepseek-r1_14b,deepseek-r1_14b_promotion.csv,81,Chinese__deepseek-r1_14b__row00081,4.0,3.6666666666666665,2.6666666666666665,1.6666666666666667,4.0,3.5,3.5,3.25,3.3333333333333335
82,promotion,Male,40–49,Postgraduate degree,Student,Living with parents,"26,000,000–35,000,000 VND",Chinese,5,4,5,4,2,4,3,4,4,2,2,4,1,3,3,6.0,5.0,4.0,5.0,5.0,6.0,6.0,Chinese__deepseek-r1_14b,deepseek-r1_14b_promotion.csv,82,Chinese__deepseek-r1_14b__row00082,4.666666666666667,3.3333333333333335,3.6666666666666665,2.6666666666666665,2.3333333333333335,5.5,6.0,5.0,5.666666666666667
83,promotion,Female,50–59,High school,Office worker,Divorced,"16,000,000–25,000,000 VND",Chinese,5,1,3,3,2,3,5,1,1,1,1,3,1,1,1,3.0,4.0,3.0,3.0,2.0,3.0,3.0,Chinese__deepseek-r1_14b,deepseek-r1_14b_promotion.csv,83,Chinese__deepseek-r1_14b__row00083,3.0,2.6666666666666665,2.3333333333333335,1.6666666666666667,1.0,3.5,3.0,3.25,2.6666666666666665
84,promotion,Female,50–59,Postgraduate degree,Other,Divorced,"36,000,000–45,000,000 VND",Chinese,1,5,2,5,1,2,1,5,3,4,1,1,1,2,4,3.0,4.0,3.0,3.0,3.0,3.0,4.0,Chinese__deepseek-r1_14b,deepseek-r1_14b_promotion.csv,84,Chinese__deepseek-r1_14b__row00084,2.6666666666666665,2.6666666666666665,3.0,2.0,2.3333333333333335,3.5,3.5,3.25,3.3333333333333335
85,promotion,Female,30–39,Postgraduate degree,Civil servant,Divorced,"16,000,000–25,000,000 VND",Chinese,1,1,2,2,3,4,4,3,1,3,1,3,3,4,3,5.0,5.0,6.0,5.0,4.0,5.0,6.0,Chinese__deepseek-r1_14b,deepseek-r1_14b_promotion.csv,85,Chinese__deepseek-r1_14b__row00085,1.3333333333333333,3.0,2.6666666666666665,2.3333333333333335,3.3333333333333335,5.0,5.5,5.25,5.0
86,promotion,Female,30–39,Bachelor’s degree,Student,Living with parents,">46,000,000 VND",Chinese,5,4,4,1,1,1,3,2,3,3,3,4,2,2,5,4.0,3.0,2.0,3.0,3.0,3.0,3.0,Chinese__deepseek-r1_14b,deepseek-r1_14b_promotion.csv,86,Chinese__deepseek-r1_14b__row00086,4.333333333333333,1.0,2.6666666666666665,3.3333333333333335,3.0,3.5,3.0,3.0,3.0
87,promotion,Female,40–49,Bachelor’s degree,Blue-collar worker,Married,"16,000,000–25,000,000 VND",Chinese,1,1,1,3,2,5,4,3,1,2,1,4,4,2,4,3.0,3.0,4.0,3.0,2.0,3.0,4.0,Chinese__deepseek-r1_14b,deepseek-r1_14b_promotion.csv,87,Chinese__deepseek-r1_14b__row00087,1.0,3.3333333333333335,2.6666666666666665,2.3333333333333335,3.3333333333333335,3.0,3.5,3.25,3.0
88,promotion,Female,<20,High school,Civil servant,Single,">46,000,000 VND",Chinese,2,1,5,2,2,4,5,5,4,4,2,3,5,2,4,4.0,5.0,5.0,6.0,3.0,4.0,5.0,Chinese__deepseek-r1_14b,deepseek-r1_14b_promotion.csv,88,Chinese__deepseek-r1_14b__row00088,2.6666666666666665,2.6666666666666665,4.666666666666667,3.0,3.6666666666666665,4.5,4.5,5.0,4.0
89,promotion,Female,<20,Bachelor’s degree,Office worker,Married,"<15,000,000 VND",Chinese,1,5,3,5,4,2,5,1,2,2,5,3,4,5,1,3.0,4.0,4.0,5.0,3.0,4.0,5.0,Chinese__deepseek-r1_14b,deepseek-r1_14b_promotion.csv,89,Chinese__deepseek-r1_14b__row00089,3.0,3.6666666666666665,2.6666666666666665,3.3333333333333335,3.3333333333333335,3.5,4.5,4.0,4.0
90,promotion,Female,>60,Bachelor’s degree,Civil servant,Living with parents,"<15,000,000 VND",Chinese,5,5,3,2,5,4,4,4,3,1,5,3,2,1,3,4.0,3.0,4.0,5.0,4.0,5.0,6.0,Chinese__deepseek-r1_14b,deepseek-r1_14b_promotion.csv,90,Chinese__deepseek-r1_14b__row00090,4.333333333333333,3.6666666666666665,3.6666666666666665,3.0,2.0,3.5,5.5,4.0,5.0
91,promotion,Female,50–59,Bachelor’s degree,Student,Living with parents,">46,000,000 VND",Chinese,3,3,1,4,5,4,5,2,3,2,5,3,5,1,5,4.0,3.0,4.0,3.0,4.0,3.0,5.0,Chinese__deepseek-r1_14b,deepseek-r1_14b_promotion.csv,91,Chinese__deepseek-r1_14b__row00091,2.3333333333333335,4.333333333333333,3.3333333333333335,3.3333333333333335,3.6666666666666665,3.5,4.0,3.5,4.0
92,promotion,Female,30–39,Postgraduate degree,Office worker,Divorced,"<15,000,000 VND",Chinese,1,4,5,4,5,3,5,2,2,5,5,4,5,1,4,3.0,4.0,3.0,4.0,3.0,4.0,5.0,Chinese__deepseek-r1_14b,deepseek-r1_14b_promotion.csv,92,Chinese__deepseek-r1_14b__row00092,3.3333333333333335,4.0,3.0,4.666666666666667,3.3333333333333335,3.5,4.5,3.5,4.0
93,promotion,Female,>60,High school,Managerial employee,Living with parents,">46,000,000 VND",Chinese,2,3,4,2,4,4,4,3,2,1,1,5,1,5,4,3.0,4.0,5.0,4.0,3.0,5.0,4.0,Chinese__deepseek-r1_14b,deepseek-r1_14b_promotion.csv,93,Chinese__deepseek-r1_14b__row00093,3.0,3.3333333333333335,3.0,2.3333333333333335,3.3333333333333335,3.5,4.5,4.0,4.0
94,promotion,Female,40–49,High school,Office worker,Living with parents,"<15,000,000 VND",Chinese,1,4,5,4,1,3,5,1,3,3,1,2,5,3,1,3.0,5.0,4.0,5.0,2.0,3.0,4.0,Chinese__deepseek-r1_14b,deepseek-r1_14b_promotion.csv,94,Chinese__deepseek-r1_14b__row00094,3.3333333333333335,2.6666666666666665,3.0,2.0,3.0,4.0,3.5,4.25,3.0
95,promotion,Male,40–49,High school,Office worker,Single,"26,000,000–35,000,000 VND",Chinese,1,1,1,3,3,5,2,3,1,1,4,3,5,3,1,3.0,3.0,4.0,2.0,2.0,3.0,4.0,Chinese__deepseek-r1_14b,deepseek-r1_14b_promotion.csv,95,Chinese__deepseek-r1_14b__row00095,1.0,3.6666666666666665,2.0,2.6666666666666665,3.0,3.0,3.5,3.0,3.0
96,promotion,Female,50–59,Postgraduate degree,Office worker,Divorced,"36,000,000–45,000,000 VND",Chinese,1,5,3,2,1,1,5,2,4,4,4,1,3,2,2,4.0,3.0,4.0,3.0,3.0,3.0,3.0,Chinese__deepseek-r1_14b,deepseek-r1_14b_promotion.csv,96,Chinese__deepseek-r1_14b__row00096,3.0,1.3333333333333333,3.6666666666666665,3.0,2.3333333333333335,3.5,3.0,3.5,3.0
97,promotion,Female,40–49,Bachelor’s degree,Managerial employee,Single,"16,000,000–25,000,000 VND",Chinese,2,5,4,4,2,1,5,2,2,5,2,2,2,4,5,4.0,5.0,4.0,5.0,4.0,5.0,6.0,Chinese__deepseek-r1_14b,deepseek-r1_14b_promotion.csv,97,Chinese__deepseek-r1_14b__row00097,3.6666666666666665,2.3333333333333335,3.0,3.0,3.6666666666666665,4.5,5.5,4.5,5.0
98,promotion,Male,>60,Postgraduate degree,Other,Single,"36,000,000–45,000,000 VND",Chinese,2,4,5,1,5,3,2,2,4,4,2,4,1,5,4,4.0,5.0,6.0,5.0,5.0,5.0,6.0,Chinese__deepseek-r1_14b,deepseek-r1_14b_promotion.csv,98,Chinese__deepseek-r1_14b__row00098,3.6666666666666665,3.0,2.6666666666666665,3.3333333333333335,3.3333333333333335,4.5,5.5,5.0,5.333333333333333
99,promotion,Male,30–39,Postgraduate degree,Other,Married,">46,000,000 VND",Chinese,1,2,2,3,3,2,4,3,5,2,1,2,1,1,2,3.0,4.0,5.0,4.0,3.0,4.0,5.0,Chinese__deepseek-r1_14b,deepseek-r1_14b_promotion.csv,99,Chinese__deepseek-r1_14b__row00099,1.6666666666666667,2.6666666666666665,4.0,1.6666666666666667,1.3333333333333333,3.5,4.5,4.0,4.0
100,promotion,Male,<20,Postgraduate degree,Student,Living with parents,"36,000,000–45,000,000 VND",Chinese,3,1,2,2,3,4,2,3,2,2,4,4,4,1,4,4.0,5.0,3.0,3.0,3.0,3.0,4.0,Chinese__deepseek-r1_14b,deepseek-r1_14b_promotion.csv,100,Chinese__deepseek-r1_14b__row00100,2.0,3.0,2.3333333333333335,3.3333333333333335,3.0,4.5,3.5,3.75,3.3333333333333335
101,promotion,Female,50–59,Postgraduate degree,Civil servant,Divorced,"36,000,000–45,000,000 VND",Chinese,2,3,4,2,3,5,1,1,5,4,1,4,2,2,1,4.0,3.0,3.0,4.0,3.0,4.0,5.0,Chinese__deepseek-r1_14b,deepseek-r1_14b_promotion.csv,101,Chinese__deepseek-r1_14b__row00101,3.0,3.3333333333333335,2.3333333333333335,3.0,1.6666666666666667,3.5,4.5,3.5,4.0
102,promotion,Female,<20,Bachelor’s degree,Student,Married,">46,000,000 VND",Chinese,1,2,5,3,2,5,4,5,5,1,2,2,2,5,5,3.0,4.0,5.0,4.0,3.0,4.0,5.0,Chinese__deepseek-r1_14b,deepseek-r1_14b_promotion.csv,102,Chinese__deepseek-r1_14b__row00102,2.6666666666666665,3.3333333333333335,4.666666666666667,1.6666666666666667,4.0,3.5,4.5,4.0,4.0
103,promotion,Male,50–59,High school,Other,Single,"36,000,000–45,000,000 VND",Chinese,5,2,2,4,4,3,5,4,2,1,5,5,5,3,1,4.0,3.0,3.0,4.0,3.0,4.0,5.0,Chinese__deepseek-r1_14b,deepseek-r1_14b_promotion.csv,103,Chinese__deepseek-r1_14b__row00103,3.0,3.6666666666666665,3.6666666666666665,3.6666666666666665,3.0,3.5,4.5,3.5,4.0
104,promotion,Female,40–49,Postgraduate degree,Office worker,Divorced,"<15,000,000 VND",Chinese,3,5,5,4,2,2,2,5,2,5,2,5,5,2,1,5.0,4.0,5.0,6.0,5.0,6.0,5.0,Chinese__deepseek-r1_14b,deepseek-r1_14b_promotion.csv,104,Chinese__deepseek-r1_14b__row00104,4.333333333333333,2.6666666666666665,3.0,4.0,2.6666666666666665,4.5,5.5,5.0,5.333333333333333
105,promotion,Female,<20,High school,Student,Single,"16,000,000–25,000,000 VND",Chinese,5,5,3,1,2,4,2,1,4,5,1,4,2,4,1,4.0,4.0,4.0,4.0,3.0,4.0,5.0,Chinese__deepseek-r1_14b,deepseek-r1_14b_promotion.csv,105,Chinese__deepseek-r1_14b__row00105,4.333333333333333,2.3333333333333335,2.3333333333333335,3.3333333333333335,2.3333333333333335,4.0,4.5,4.0,4.0
106,promotion,Female,40–49,Postgraduate degree,Other,Living with parents,">46,000,000 VND",Chinese,2,5,2,5,4,2,1,4,4,4,5,1,1,1,1,4.0,3.0,5.0,4.0,3.0,4.0,4.0,Chinese__deepseek-r1_14b,deepseek-r1_14b_promotion.csv,106,Chinese__deepseek-r1_14b__row00106,3.0,3.6666666666666665,3.0,3.3333333333333335,1.0,3.5,4.0,4.0,3.6666666666666665
107,promotion,Male,20–29,Bachelor’s degree,Office worker,Divorced,"26,000,000–35,000,000 VND",Chinese,5,2,4,1,4,3,3,1,3,3,1,5,4,1,2,4.0,6.0,5.0,3.0,3.0,4.0,5.0,Chinese__deepseek-r1_14b,deepseek-r1_14b_promotion.csv,107,Chinese__deepseek-r1_14b__row00107,3.6666666666666665,2.6666666666666665,2.3333333333333335,3.0,2.3333333333333335,5.0,4.5,4.5,4.0
108,promotion,Male,20–29,Postgraduate degree,Managerial employee,Living with parents,"<15,000,000 VND",Chinese,3,5,1,3,3,1,2,4,1,4,4,2,5,4,1,4.0,3.0,4.0,5.0,3.0,4.0,5.0,Chinese__deepseek-r1_14b,deepseek-r1_14b_promotion.csv,108,Chinese__deepseek-r1_14b__row00108,3.0,2.3333333333333335,2.3333333333333335,3.3333333333333335,3.3333333333333335,3.5,4.5,4.0,4.0
109,promotion,Female,50–59,High school,Blue-collar worker,Divorced,"16,000,000–25,000,000 VND",Chinese,1,5,2,3,4,4,5,1,2,1,4,1,2,5,2,3.0,4.0,3.0,5.0,2.0,4.0,6.0,Chinese__deepseek-r1_14b,deepseek-r1_14b_promotion.csv,109,Chinese__deepseek-r1_14b__row00109,2.6666666666666665,3.6666666666666665,2.6666666666666665,2.0,3.0,3.5,5.0,3.75,4.0
110,promotion,Female,20–29,Postgraduate degree,Managerial employee,Living with parents,"16,000,000–25,000,000 VND",Chinese,3,4,2,3,3,2,2,3,4,4,1,2,2,4,4,5.0,4.0,4.0,5.0,3.0,4.0,5.0,Chinese__deepseek-r1_14b,deepseek-r1_14b_promotion.csv,110,Chinese__deepseek-r1_14b__row00110,3.0,2.6666666666666665,3.0,2.3333333333333335,3.3333333333333335,4.5,4.5,4.5,4.0
111,promotion,Male,<20,High school,Other,Divorced,"36,000,000–45,000,000 VND",Chinese,1,3,1,1,4,2,4,3,5,2,5,4,1,3,2,3.0,4.0,5.0,3.0,2.0,3.0,4.0,Chinese__deepseek-r1_14b,deepseek-r1_14b_promotion.csv,111,Chinese__deepseek-r1_14b__row00111,1.6666666666666667,2.3333333333333335,4.0,3.6666666666666665,2.0,3.5,3.5,3.75,3.0
112,promotion,Male,30–39,Postgraduate degree,Managerial employee,Married,"36,000,000–45,000,000 VND",Chinese,4,5,4,2,5,5,1,4,3,2,4,4,3,2,4,6.0,6.0,6.0,7.0,5.0,6.0,6.0,Chinese__deepseek-r1_14b,deepseek-r1_14b_promotion.csv,112,Chinese__deepseek-r1_14b__row00112,4.333333333333333,4.0,2.6666666666666665,3.3333333333333335,3.0,6.0,6.0,6.25,5.666666666666667
113,promotion,Male,40–49,Bachelor’s degree,Other,Married,"<15,000,000 VND",Chinese,4,4,3,2,1,1,4,1,4,5,2,1,5,5,3,3.0,5.0,4.0,6.0,3.0,4.0,5.0,Chinese__deepseek-r1_14b,deepseek-r1_14b_promotion.csv,113,Chinese__deepseek-r1_14b__row00113,3.6666666666666665,1.3333333333333333,3.0,2.6666666666666665,4.333333333333333,4.0,4.5,4.5,4.0
114,promotion,Female,20–29,Postgraduate degree,Civil servant,Single,"<15,000,000 VND",Chinese,1,2,2,1,5,5,2,5,1,5,4,3,1,4,5,3.0,4.0,3.0,4.0,3.0,3.0,4.0,Chinese__deepseek-r1_14b,deepseek-r1_14b_promotion.csv,114,Chinese__deepseek-r1_14b__row00114,1.6666666666666667,3.6666666666666665,2.6666666666666665,4.0,3.3333333333333335,3.5,3.5,3.5,3.3333333333333335
115,promotion,Female,30–39,Postgraduate degree,Other,Divorced,"36,000,000–45,000,000 VND",Chinese,2,2,5,4,2,1,3,4,4,2,5,3,1,1,3,3.0,2.0,4.0,4.0,3.0,3.0,3.0,Chinese__deepseek-r1_14b,deepseek-r1_14b_promotion.csv,115,Chinese__deepseek-r1_14b__row00115,3.0,2.3333333333333335,3.6666666666666665,3.3333333333333335,1.6666666666666667,2.5,3.0,3.25,3.0
116,promotion,Female,>60,Bachelor’s degree,Managerial employee,Married,">46,000,000 VND",Chinese,1,3,1,2,3,1,1,4,4,5,2,4,4,1,5,3.0,2.0,3.0,3.0,3.0,4.0,5.0,Chinese__deepseek-r1_14b,deepseek-r1_14b_promotion.csv,116,Chinese__deepseek-r1_14b__row00116,1.6666666666666667,2.0,3.0,3.6666666666666665,3.3333333333333335,2.5,4.5,2.75,4.0
117,promotion,Female,>60,High school,Student,Divorced,">46,000,000 VND",Chinese,5,5,2,4,1,3,5,2,4,1,4,4,5,4,1,3.0,3.0,4.0,3.0,4.0,3.0,4.0,Chinese__deepseek-r1_14b,deepseek-r1_14b_promotion.csv,117,Chinese__deepseek-r1_14b__row00117,4.0,2.6666666666666665,3.6666666666666665,3.0,3.3333333333333335,3.0,3.5,3.25,3.6666666666666665
118,promotion,Male,50–59,Bachelor’s degree,Civil servant,Single,"26,000,000–35,000,000 VND",Chinese,2,4,3,1,3,2,5,1,1,3,2,2,4,2,5,5.0,4.0,4.0,5.0,3.0,4.0,4.0,Chinese__deepseek-r1_14b,deepseek-r1_14b_promotion.csv,118,Chinese__deepseek-r1_14b__row00118,3.0,2.0,2.3333333333333335,2.3333333333333335,3.6666666666666665,4.5,4.0,4.5,3.6666666666666665
119,promotion,Male,50–59,High school,Blue-collar worker,Married,"36,000,000–45,000,000 VND",Chinese,1,2,1,3,3,4,5,4,2,1,3,4,4,1,2,3.0,3.0,4.0,3.0,3.0,4.0,4.0,Chinese__deepseek-r1_14b,deepseek-r1_14b_promotion.csv,119,Chinese__deepseek-r1_14b__row00119,1.3333333333333333,3.3333333333333335,3.6666666666666665,2.6666666666666665,2.3333333333333335,3.0,4.0,3.25,3.6666666666666665
120,promotion,Female,20–29,High school,Other,Living with parents,"16,000,000–25,000,000 VND",Chinese,5,4,4,3,5,1,2,4,3,3,3,5,4,3,2,3.0,4.0,4.0,5.0,3.0,4.0,5.0,Chinese__deepseek-r1_14b,deepseek-r1_14b_promotion.csv,120,Chinese__deepseek-r1_14b__row00120,4.333333333333333,3.0,3.0,3.6666666666666665,3.0,3.5,4.5,4.0,4.0
121,promotion,Female,20–29,High school,Office worker,Single,"16,000,000–25,000,000 VND",Chinese,4,3,5,3,3,3,5,4,5,2,2,1,1,4,4,5.0,6.0,6.0,5.0,5.0,5.0,5.0,Chinese__deepseek-r1_14b,deepseek-r1_14b_promotion.csv,121,Chinese__deepseek-r1_14b__row00121,4.0,3.0,4.666666666666667,1.6666666666666667,3.0,5.5,5.0,5.5,5.0
122,promotion,Female,>60,High school,Office worker,Single,"26,000,000–35,000,000 VND",Chinese,4,3,1,4,5,1,5,4,5,5,5,1,1,2,3,4.0,3.0,5.0,5.0,4.0,4.0,5.0,Chinese__deepseek-r1_14b,deepseek-r1_14b_promotion.csv,122,Chinese__deepseek-r1_14b__row00122,2.6666666666666665,3.3333333333333335,4.666666666666667,3.6666666666666665,2.0,3.5,4.5,4.25,4.333333333333333
123,promotion,Male,>60,High school,Office worker,Single,"36,000,000–45,000,000 VND",Chinese,4,5,5,3,1,4,3,4,1,3,1,5,5,1,4,4.0,3.0,2.0,3.0,2.0,1.0,3.0,Chinese__deepseek-r1_14b,deepseek-r1_14b_promotion.csv,123,Chinese__deepseek-r1_14b__row00123,4.666666666666667,2.6666666666666665,2.6666666666666665,3.0,3.3333333333333335,3.5,2.0,3.0,2.0
124,promotion,Male,>60,High school,Managerial employee,Living with parents,"36,000,000–45,000,000 VND",Chinese,2,3,4,4,1,2,4,4,4,2,2,1,3,4,2,3.0,2.0,3.0,2.0,3.0,3.0,4.0,Chinese__deepseek-r1_14b,deepseek-r1_14b_promotion.csv,124,Chinese__deepseek-r1_14b__row00124,3.0,2.3333333333333335,4.0,1.6666666666666667,3.0,2.5,3.5,2.5,3.3333333333333335
125,promotion,Male,>60,Bachelor’s degree,Student,Divorced,"16,000,000–25,000,000 VND",Chinese,5,2,2,1,1,1,1,2,2,4,1,5,1,1,4,3.0,4.0,3.0,2.0,2.0,3.0,4.0,Chinese__deepseek-r1_14b,deepseek-r1_14b_promotion.csv,125,Chinese__deepseek-r1_14b__row00125,3.0,1.0,1.6666666666666667,3.3333333333333335,2.0,3.5,3.5,3.0,3.0
